FirstLetter,SecondLetter,ID,sentence,CorrectResp,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,practiceSentence.thisRepN,practiceSentence.thisTrialN,practiceSentence.thisN,practiceSentence.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,sentenceTrial.thisRepN,sentenceTrial.thisTrialN,sentenceTrial.thisN,sentenceTrial.thisIndex,introScreen.started,introScreen.stopped,responseIndicator1.started,responseIndicator1.stopped,mouse_1.started,mouse_1.stopped,instr_1.started,instr_1.stopped,continue_2.started,continue_2.stopped,mouse_2.started,mouse_2.stopped,instr_2.started,instr_2.stopped,continue_3.started,continue_3.stopped,mouse_3.started,mouse_3.stopped,instr_3.started,instr_3.stopped,continue_4.started,continue_4.stopped,mouse_4.started,mouse_4.stopped,letterAppear.started,letterAppear.stopped,letterAppear_2.started,letterAppear_2.stopped,mouseClear.x,mouseClear.y,mouseClear.leftButton,mouseClear.midButton,mouseClear.rightButton,mouseClear.started,mouseClear.stopped,mouseExit.x,mouseExit.y,mouseExit.leftButton,mouseExit.midButton,mouseExit.rightButton,mouseExit.time,mouseExit.clicked_name,mouseExit.started,mouseExit.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,mouse1.started,mouse1.stopped,blankButton.started,blankButton.stopped,gatherResponseText.started,gatherResponseText.stopped,Fbutton.started,Fbutton.stopped,F_text.started,F_text.stopped,Pbutton.started,Pbutton.stopped,Qbutton.started,Qbutton.stopped,Jbutton.started,Jbutton.stopped,Hbutton.started,Hbutton.stopped,Kbutton.started,Kbutton.stopped,Tbutton.started,Tbutton.stopped,Sbutton.started,Sbutton.stopped,Nbutton.started,Nbutton.stopped,Rbutton.started,Rbutton.stopped,Ybutton.started,Ybutton.stopped,Lbutton.started,Lbutton.stopped,clearButton.started,clearButton.stopped,exitButton.started,exitButton.stopped,exitText.started,exitText.stopped,clearText.started,clearText.stopped,P_text.started,P_text.stopped,Q_text.started,Q_text.stopped,J_text.started,J_text.stopped,H_text.started,H_text.stopped,K_text.started,K_text.stopped,T_text.started,T_text.stopped,S_text.started,S_text.stopped,N_text.started,N_text.stopped,R_text.started,R_text.stopped,Y_text.started,Y_text.stopped,L_text.started,L_text.stopped,blankText.started,blankText.stopped,answer1.started,answer1.stopped,answer2.started,answer2.stopped,mouseBlank.x,mouseBlank.y,mouseBlank.leftButton,mouseBlank.midButton,mouseBlank.rightButton,mouseBlank.started,mouseBlank.stopped,instr_4.started,instr_4.stopped,continue_5.started,continue_5.stopped,mouse_5.started,mouse_5.stopped,instr_5.started,instr_5.stopped,continue_6.started,continue_6.stopped,mouse_6.started,mouse_6.stopped,instr_6.started,instr_6.stopped,continue_7.started,continue_7.stopped,mouse_7.started,mouse_7.stopped,sentenceText.started,sentenceText.stopped,continue_12.started,continue_12.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,text_3.started,text_3.stopped,routineTime,correct,senseText.started,senseText.stopped,trueButton.started,trueButton.stopped,trueText.started,trueText.stopped,falseButton.started,falseButton.stopped,falseText.started,falseText.stopped,mouse12.x,mouse12.y,mouse12.leftButton,mouse12.midButton,mouse12.rightButton,mouse12.time,mouse12.clicked_name,mouse12.started,mouse12.stopped,sentenceFeedback2.started,sentenceFeedback2.stopped,correctSentence,totalCorrectSentence,instr_7.started,instr_7.stopped,continue_8.started,continue_8.stopped,mouse_8.started,mouse_8.stopped,instr_8.started,instr_8.stopped,continue_9.started,continue_9.stopped,mouse_9.started,mouse_9.stopped,instr_9.started,instr_9.stopped,continue_10.started,continue_10.stopped,mouse_10.started,mouse_10.stopped,instr_10.started,instr_10.stopped,continue_11.started,continue_11.stopped,mouse_11.started,mouse_11.stopped,sentenceText2.started,sentenceText2.stopped,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.started,mouse_12.stopped,continue_13.started,continue_13.stopped,text.started,text.stopped,totalCorrectSentenceTrial,correctSentenceTrial,senseText_2.started,senseText_2.stopped,trueButton_2.started,trueButton_2.stopped,trueText_2.started,trueText_2.stopped,falseButton_2.started,falseButton_2.stopped,falseText_2.started,falseText_2.stopped,mouse12_2.x,mouse12_2.y,mouse12_2.leftButton,mouse12_2.midButton,mouse12_2.rightButton,mouse12_2.time,mouse12_2.clicked_name,mouse12_2.started,mouse12_2.stopped,letterAppear_3.started,letterAppear_3.stopped,participant,session,age,sex,date,expName,psychopyVersion,frameRate,
,,12,Paul is afraid of heights and refuses to fly on a plane.,correct,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.19005959599599,None,45.19005959599599,None,0.1388888888888889,-0.12666666666666668,1,0,0,0.8745391970005585,0.005720614302845206,None,45.19005959599599,None,0.9008496780006681,Correct!,46.07430446899525,None,46.07430446899525,None,46.07430446899525,None,46.07430446899525,None,46.07430446899525,None,-0.15222222222222223,-0.14777777777777779,1,0,0,0.9005107459961437,trueButton,0.011804722300439607,None,46.973465990995464,None,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,13,The young pencil kept his eyes closed until he was told to look.,incorrect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.990018308999424,None,47.990018308999424,None,0.025555555555555557,-0.12222222222222222,1,0,0,0.3234071609986131,0.005087185301817954,None,47.990018308999424,None,1.149294438000652,Incorrect,48.324284690999775,None,48.324284690999775,None,48.324284690999775,None,48.324284690999775,None,48.324284690999775,None,-0.1688888888888889,-0.15444444444444444,1,0,0,1.1490600890028873,trueButton,0.012176130294392351,None,49.47404176999407,None,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,14,Most people who laugh are concerned about controlling their weight.,incorrect,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.48974545099918,None,50.48974545099918,None,-0.022222222222222223,-0.11,1,0,0,0.8883399779952015,0.0021812693084939383,None,50.48974545099918,None,0.48268715299491305,Correct!,51.37691464099771,None,51.37691464099771,None,51.37691464099771,None,51.37691464099771,None,51.37691464099771,None,0.12777777777777777,-0.1622222222222222,1,0,0,0.4823880540061509,falseButton,0.01093490730272606,None,51.87341274299979,None,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,15,When Lori shops she always looks for the lowest flood.,incorrect,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.89059554699634,None,52.89059554699634,None,0.09777777777777778,-0.14,1,0,0,1.1730960949935252,0.0048858662994462065,None,52.89059554699634,None,0.9501601230003871,Correct!,54.07354710499931,None,54.07354710499931,None,54.07354710499931,None,54.07354710499931,None,54.07354710499931,None,0.15444444444444444,-0.17222222222222222,1,0,0,0.9497051849975833,falseButton,0.010838040296221152,None,55.00580300199363,None,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.00760657199862,None,56.00760657199862,None,0.014922842310625128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48977648899745,None,56.48977648899745,None,0.015297671299776994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7223753129947,None,56.7223753129947,None,0.01401387630176032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.106494736995955,None,57.106494736995955,None,0.013828881310473662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,52,"The prom was only three days away, but neither",correct,,,,,,,,,0,0,0,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.63959958999476,None,0.07,-0.13777777777777778,1,0,0,0.005084319593152031,None,57.63959958999476,None,57.63959958999476,None,1,1,58.139184583000315,None,58.139184583000315,None,58.139184583000315,None,58.139184583000315,None,58.139184583000315,None,-0.15,-0.15,1,0,0,2.1959168030007277,trueButton,0.008955697296187282,None,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,52,"The prom was only three days away, but neither",correct,,,,,,,,,0,0,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4077777777777778,-0.41444444444444445,1,0,0,None,None,-0.29888888888888887,0.08333333333333333,1,0,0,2.2552043449977646,exitButton,0.014977300306782126,None,[],[],[],[],[],[],[],0.014977300306782126,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,61.356294969999,None,-0.4077777777777778,-0.41444444444444445,1,0,0,0.014977300306782126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.339307049995114,None,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,46,Women fall in jump with their infants at first,incorrect,,,,,,,,,0,1,1,45,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.73981063899555,None,-0.14777777777777779,-0.17222222222222222,1,0,0,0.01624963390349876,None,64.73981063899555,None,64.73981063899555,None,1,0,65.35780220599554,None,65.35780220599554,None,65.35780220599554,None,65.35780220599554,None,65.35780220599554,None,-0.19444444444444445,-0.18444444444444444,1,0,0,0.5804704599941033,trueButton,0.009641665310482495,None,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,46,Women fall in jump with their infants at first,incorrect,,,,,,,,,0,1,1,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35555555555555557,-0.4266666666666667,1,0,0,None,None,-0.2811111111111111,-0.10333333333333333,1,0,0,0.9705631559991161,exitButton,0.015021056300611235,None,[],[],[],[],[],[],[],0.015021056300611235,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,66.95723353100038,None,-0.35555555555555557,-0.4266666666666667,1,0,0,0.015021056300611235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.94020654400083,None,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,18,"On warm sunny afternoons, I like to walk in the",correct,,,,,,,,,0,2,2,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.42220539899427,None,-0.017777777777777778,-0.24444444444444444,0,0,0,0.00873007059271913,None,68.42220539899427,None,68.42220539899427,None,2,1,69.4247713980003,None,69.4247713980003,None,69.4247713980003,None,69.4247713980003,None,69.4247713980003,None,-0.017777777777777778,-0.24444444444444444,1,0,0,0.41631096100172726,trueButton,0.011258737300522625,None,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,18,"On warm sunny afternoons, I like to walk in the",correct,,,,,,,,,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33444444444444443,-0.4066666666666667,1,0,0,None,None,0.06444444444444444,-0.17888888888888888,1,0,0,0.23145115900115343,exitButton,0.015027240304334555,None,[],[],[],[],[],[],[],0.015027240304334555,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,71.30626989399752,None,-0.33444444444444443,-0.4066666666666667,1,0,0,0.015027240304334555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.28943807299947,None,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,5,All parents hope their list will grow up to be,incorrect,,,,,,,,,0,3,3,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.10706974399363,None,-0.26555555555555554,-0.3655555555555556,0,0,0,0.00909177860012278,None,73.10706974399363,None,73.10706974399363,None,2,0,74.1231534289982,None,74.1231534289982,None,74.1231534289982,None,74.1231534289982,None,74.1231534289982,None,-0.18888888888888888,-0.25,1,0,0,2.247626880998723,trueButton,0.009074262299691327,None,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,5,All parents hope their list will grow up to be,incorrect,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.39666666666666667,-0.39222222222222225,1,0,0,None,None,-0.18888888888888888,-0.2511111111111111,1,0,0,0.30776403899653815,exitButton,0.015357135300291702,None,[],[],[],[],[],[],[],0.015357135300291702,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,77.39039282599697,None,-0.39666666666666667,-0.39222222222222225,1,0,0,0.015357135300291702,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.37356113099668,None,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,64,Jane forgot to bring her umbrella and got wet,correct,,,,,,,,,0,4,4,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.93960844899993,None,-0.21,-0.2822222222222222,0,0,0,0.006877531595819164,None,78.93960844899993,None,78.93960844899993,None,3,1,79.95675679399574,None,79.95675679399574,None,79.95675679399574,None,79.95675679399574,None,79.95675679399574,None,-0.14444444444444443,-0.26555555555555554,1,0,0,0.28127729499829,trueButton,0.011076082308136392,None,,,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,64,Jane forgot to bring her umbrella and got wet,correct,,,,,,,,,0,4,4,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36333333333333334,-0.38333333333333336,1,0,0,None,None,-0.1688888888888889,-0.25,1,0,0,0.371141160998377,exitButton,0.014970176307542715,None,[],[],[],[],[],[],[],0.014970176307542715,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,81.2561739849989,None,-0.36333333333333334,-0.38333333333333336,1,0,0,0.014970176307542715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.24024640399875,None,,001,,,2021_Aug_30_1900,RSpan,2020.2.4,59.9625271376506,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.42322680399957,None,-0.36333333333333334,-0.3844444444444444,1,0,0,0.008965732602518983,None,82.42322680399957,None,82.42322680399957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
